Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
2335,Gravity,genre,rock music,1011767,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q307024,http://www.wikidata.org/entity/Q11399,Gravity (Luna Sea song),Rock music,149,140450,What genre is Gravity?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does Gravity belong to?', 'What kind of classification does Gravity fall under?', 'What type does Gravity fall under?', 'What group does Gravity fall under?', 'What kind does Gravity fall under?', 'What class does Gravity fall under?', 'What style can Gravity be categorized into?', 'Which division does Gravity come under?', 'In what bracket does Gravity reside?', 'What domain does  Gravity fit within?']",140599,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0]","[0.14221062607276214, 0.3670624956046523, 0.26338662771462545, 0.1718904706691754, 0.2404148561748204, 0.17836508218731992, 0.5750427717964027, 0.16634759021895223, 0.22551193962773214, 0.4541738360362134]","[0.06689672, 0.04526536, 0.04760368, 0.5617744, 0.18497632, 0.2215378, 0.0007949159, 0.071096726, 0.15244658, 0.03144486]"
2495,Los Tipitos,genre,rock music,1999984,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q5980452,http://www.wikidata.org/entity/Q11399,Los Tipitos,Rock music,145,140450,What genre is Los Tipitos?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does Los Tipitos belong to?', 'What kind of classification does Los Tipitos fall under?', 'What type does Los Tipitos fall under?', 'What group does Los Tipitos fall under?', 'What kind does Los Tipitos fall under?', 'What class does Los Tipitos fall under?', 'What style can Los Tipitos be categorized into?', 'Which division does Los Tipitos come under?', 'In what bracket does Los Tipitos reside?', 'What domain does  Los Tipitos fit within?']",140595,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.4, 0.4, 0.5, 0.5, 0.4, 0.4, 0.5, 0.5, 0.5]","[0.13894297596937633, 0.2805638860376699, 0.2762947470760655, 0.18038913503047926, 0.12843668541888648, 0.35469960472855805, 0.3444996266080465, 0.0, 0.060732037622180504, 0.25530157416672106]","[0.19682619, 0.3726104, 0.37655556, 0.1946427, 0.6212349, 0.083366305, 0.23874393, 1.0, 0.8479677, 0.12143753]"
2719,Grape Festival,genre,rock music,1875873,91,82098,"[""Grape""]","[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q5596999,http://www.wikidata.org/entity/Q11399,GrapeFestival,Rock music,141,140450,What genre is Grape Festival?,"[""alternative rock"", ""alternative music"", ""alt-rock"", ""alternative"", ""alt rock"", ""pop/rock"", ""Alternative Rock"", ""rock music"", ""rock and roll"", ""rock"", ""Rock"", ""techno"", ""techno music"", ""dance music"", ""club music"", ""Dance"", ""pop music"", ""pop"", ""Pop""]","['What category does Grape Festival belong to?', 'What kind of classification does Grape Festival fall under?', 'What type does Grape Festival fall under?', 'What group does Grape Festival fall under?', 'What kind does Grape Festival fall under?', 'What class does Grape Festival fall under?', 'What style can Grape Festival be categorized into?', 'Which division does Grape Festival come under?', 'In what bracket does Grape Festival reside?', 'What domain does  Grape Festival fit within?']",140591,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.2, 0, 0, 0.25, 0, 0, 0, 0.25, 0, 0.25]","[0.33018489661495537, 0.3318132450919956, 0.2469072542565206, 0.5579208280959669, 0.2138779630042744, 0.6287902795896055, 0.41961291254447936, 0.451829721730036, 0.4818919475021556, 0.33728282163016277]","[0.020847782, 0.008393287, 0.12923846, 0.0131990295, 0.18817316, 0.017108236, 0.033311397, 0.1115454, 0.03600285, 0.08195714]"
1305,terminal,genre,rock music,2643997,91,82098,"[""Terminal""]","[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q7702608,http://www.wikidata.org/entity/Q11399,Terminal (Danish band),Rock music,109,140450,What genre is terminal?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does terminal belong to?', 'What kind of classification does terminal fall under?', 'What type does terminal fall under?', 'What group does terminal fall under?', 'What kind does terminal fall under?', 'What class does terminal fall under?', 'What style can terminal be categorized into?', 'Which division does terminal come under?', 'In what bracket does terminal reside?', 'What domain does  terminal fit within?']",140559,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0]","[0.2139609066824827, 0.26309945858771927, 0.2722099686212768, 0.22742318692063515, 0.0, 0.3128040039929476, 0.26244002865656585, 0.5127055187107737, 0.2894324234970411, 0.2931767959507066]","[0.2703711, 0.030286198, 0.16476923, 0.44298527, 1.0, 0.09694761, 0.11971714, 0.048919097, 0.055405077, 0.06006814]"
2433,Speed,genre,rock music,2857771,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q868345,http://www.wikidata.org/entity/Q11399,Speed (Buck-Tick song),Rock music,102,140450,What genre is Speed?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does Speed belong to?', 'What kind of classification does Speed fall under?', 'What type does Speed fall under?', 'What group does Speed fall under?', 'What kind does Speed fall under?', 'What class does Speed fall under?', 'What style can Speed be categorized into?', 'Which division does Speed come under?', 'In what bracket does Speed reside?', 'What domain does  Speed fit within?']",140552,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.5, 0, 0, 0, 0, 0, 0]","[0.05485023952055426, 0.0, 0.04338919675437931, 0.13461137182654626, 0.035499619634346447, 0.05599334301259278, 0.2711618045340031, 0.15415217998672828, 0.0504466648694588, 0.0]","[0.8640051, 1.0, 0.8942983, 0.59284174, 0.91449463, 0.8609159, 0.3243439, 0.46964064, 0.87578696, 1.0]"
2406,Scorpio,genre,rock music,2545623,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q7435378,http://www.wikidata.org/entity/Q11399,Scorpio (Trax song),Rock music,95,140450,What genre is Scorpio?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does Scorpio belong to?', 'What kind of classification does Scorpio fall under?', 'What type does Scorpio fall under?', 'What group does Scorpio fall under?', 'What kind does Scorpio fall under?', 'What class does Scorpio fall under?', 'What style can Scorpio be categorized into?', 'Which division does Scorpio come under?', 'In what bracket does Scorpio reside?', 'What domain does  Scorpio fit within?']",140545,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.13068567627531505, 0.4418328131765463, 0.5075022726276732, 0.46926555305063766, 0.1442676162281115, 0.4057898794253477, 0.4446686551485403, 0.5564177301040805, 0.2770013239554388, 0.21912384408465677]","[0.169589, 0.061784726, 0.038180735, 0.040955916, 0.21822523, 0.15230332, 0.049569063, 0.03372817, 0.09691976, 0.3363161]"
2167,In Silence,genre,rock music,2007450,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q6010827,http://www.wikidata.org/entity/Q11399,In Silence (song),Rock music,92,140450,What genre is In Silence?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does In Silence belong to?', 'What kind of classification does In Silence fall under?', 'What type does In Silence fall under?', 'What group does In Silence fall under?', 'What kind does In Silence fall under?', 'What class does In Silence fall under?', 'What style can In Silence be categorized into?', 'Which division does In Silence come under?', 'In what bracket does In Silence reside?', 'What domain does  In Silence fit within?']",140542,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.3333333333333333, 0, 0, 0, 0, 0, 0]","[0.2028870704904207, 0.20700415910991177, 0.22899644124760932, 0.31015636410558184, 0.4821754188188523, 0.45982945969311806, 0.3160002707593818, 0.6003231452294968, 0.2809957267451823, 0.08651490613337018]","[0.45676655, 0.28676906, 0.17831922, 0.052380484, 0.045268383, 0.03999579, 0.118996166, 0.030989895, 0.14029896, 0.77275914]"
1162,Mother,genre,rock music,2309573,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q6917290,http://www.wikidata.org/entity/Q11399,Mother (Luna Sea song),Rock music,79,140450,What genre is Mother?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does Mother belong to?', 'What kind of classification does Mother fall under?', 'What type does Mother fall under?', 'What group does Mother fall under?', 'What kind does Mother fall under?', 'What class does Mother fall under?', 'What style can Mother be categorized into?', 'Which division does Mother come under?', 'In what bracket does Mother reside?', 'What domain does  Mother fit within?']",140529,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0]","[0.11919283253748725, 0.7904774984824363, 0.34760222204844893, 0.298620019106301, 0.33563351031413, 0.5235560300640008, 0.4257026049564544, 0.3129924917231855, 0.11347975007789222, 0.3110010264370129]","[0.7241431, 0.026288034, 0.1264282, 0.2033212, 0.14756489, 0.010970886, 0.0135144275, 0.011664921, 0.73725647, 0.19895963]"
2269,All the Years,genre,rock music,1414230,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q4730225,http://www.wikidata.org/entity/Q11399,All the Years,Rock music,66,140450,What genre is All the Years?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does All the Years belong to?', 'What kind of classification does All the Years fall under?', 'What type does All the Years fall under?', 'What group does All the Years fall under?', 'What kind does All the Years fall under?', 'What class does All the Years fall under?', 'What style can All the Years be categorized into?', 'Which division does All the Years come under?', 'In what bracket does All the Years reside?', 'What domain does  All the Years fit within?']",140516,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0, 0, 0.5, 0.5, 0.5, 0, 0.5, 0, 0.5]","[0.10716472662465858, 0.15066740895188546, 0.36416858172950206, 0.11171353744800849, 0.047321263246973604, 0.04152294549503339, 0.3367476199266029, 0.05152213662522725, 0.42971804613547404, 0.0]","[0.11331755, 0.2509128, 0.054447185, 0.7393269, 0.8840392, 0.89912134, 0.05241534, 0.87292653, 0.05386573, 1.0]"
1926,Fantasy,genre,rock music,1790710,91,82098,[],"[""rock and roll"",""rock"",""Rock""]",http://www.wikidata.org/entity/Q5434260,http://www.wikidata.org/entity/Q11399,Fantasy (Alice Nine song),Rock music,58,140450,What genre is Fantasy?,"[""rock music"", ""rock and roll"", ""rock"", ""Rock""]","['What category does Fantasy belong to?', 'What kind of classification does Fantasy fall under?', 'What type does Fantasy fall under?', 'What group does Fantasy fall under?', 'What kind does Fantasy fall under?', 'What class does Fantasy fall under?', 'What style can Fantasy be categorized into?', 'Which division does Fantasy come under?', 'In what bracket does Fantasy reside?', 'What domain does  Fantasy fit within?']",140508,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6576755261686791, 0.49622675986186626, 0.5392886219771469, 0.17831587759089454, 0.4675978334302645, 0.4608425282155525, 0.5124420120704418, 0.5687551644920595, 0.2793726148378244, 0.5633615771925926]","[0.028208815, 0.021555062, 0.10390845, 0.22710814, 0.016810805, 0.047809385, 0.036628798, 0.00499851, 0.007955188, 0.012207259]"
