Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1884,Cube,genre,first-person shooter,84191,91,623607,[],"[""fps"",""first person shooter video games"",""first-person shooter video game"",""FPS"",""FPS game"",""FPS video game"",""first-person shooter game""]",http://www.wikidata.org/entity/Q1142929,http://www.wikidata.org/entity/Q185029,Cube (video game),First-person shooter,1594,116620,What genre is Cube?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]","['What category does Cube belong to?', 'What kind of classification does Cube fall under?', 'What type does Cube fall under?', 'What group does Cube fall under?', 'What kind does Cube fall under?', 'What class does Cube fall under?', 'What style can Cube be categorized into?', 'Which division does Cube come under?', 'In what bracket does Cube reside?', 'What domain does  Cube fit within?']",118214,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0.28571428571428575, 0, 0.4444444444444444, 0, 0, 0.3333333333333333, 0, 0]","[0.11571558987605318, 0.2938149547847566, 0.41291343005560677, 0.32564456907336004, 0.3663705406371518, 0.4945999253912283, 0.48407100233592393, 0.37705085653723996, 0.42155195837690096, 0.1817328991754454]","[0.7290607, 0.104405016, 0.14031053, 0.06747266, 0.0031996747, 0.029559279, 0.014323492, 0.024830513, 0.04267116, 0.3691768]"
2069,Shaft,genre,action film,1994649,91,645780,[],"[""action movie"",""film action"",""movie action"",""action""]",http://www.wikidata.org/entity/Q596260,http://www.wikidata.org/entity/Q188473,Shaft (1971 film),Action film,17974,99831,What genre is Shaft?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action"", ""blaxploitation"", ""blacksploitation""]","['What category does Shaft belong to?', 'What kind of classification does Shaft fall under?', 'What type does Shaft fall under?', 'What group does Shaft fall under?', 'What kind does Shaft fall under?', 'What class does Shaft fall under?', 'What style can Shaft be categorized into?', 'Which division does Shaft come under?', 'In what bracket does Shaft reside?', 'What domain does  Shaft fit within?']",117805,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0.5, 0, 0.4, 0, 0, 0]","[0.1651443639127984, 0.44951374659021304, 0.45367316097484606, 0.7445181691221294, 0.15307571461152536, 0.5428503509887195, 0.2812621235092395, 0.4504582425901519, 0.2044404923391104, 0.15066740895188546]","[0.15972039, 0.025718506, 0.05029147, 0.004986847, 0.26667175, 0.020581523, 0.26617596, 0.119139686, 0.055374786, 0.2509128]"
1492,The Ball,genre,first-person shooter,157210,91,623607,[],"[""fps"",""first person shooter video games"",""first-person shooter video game"",""FPS"",""FPS game"",""FPS video game"",""first-person shooter game""]",http://www.wikidata.org/entity/Q129114,http://www.wikidata.org/entity/Q185029,The Ball (video game),First-person shooter,688,116620,What genre is The Ball?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]","['What category does The Ball belong to?', 'What kind of classification does The Ball fall under?', 'What type does The Ball fall under?', 'What group does The Ball fall under?', 'What kind does The Ball fall under?', 'What class does The Ball fall under?', 'What style can The Ball be categorized into?', 'Which division does The Ball come under?', 'In what bracket does The Ball reside?', 'What domain does  The Ball fit within?']",117308,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.11229535312956362, 0.09550060839686432, 0.2692008822521593, 0.15803623737348166, 0.2301448788176242, 0.2787738452736356, 0.5060985270891005, 0.3951111018384762, 0.68162176318466, 0.34537254047826377]","[0.6859494, 0.7441606, 0.11658303, 0.60861635, 0.1308709, 0.4181265, 0.12281936, 0.009597762, 0.0029108345, 0.16990955]"
2209,Aperture Tag,genre,first-person shooter,546636,91,623607,[],"[""fps"",""first person shooter video games"",""first-person shooter video game"",""FPS"",""FPS game"",""FPS video game"",""first-person shooter game""]",http://www.wikidata.org/entity/Q17460636,http://www.wikidata.org/entity/Q185029,Aperture Tag,First-person shooter,670,116620,What genre is Aperture Tag?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]","['What category does Aperture Tag belong to?', 'What kind of classification does Aperture Tag fall under?', 'What type does Aperture Tag fall under?', 'What group does Aperture Tag fall under?', 'What kind does Aperture Tag fall under?', 'What class does Aperture Tag fall under?', 'What style can Aperture Tag be categorized into?', 'Which division does Aperture Tag come under?', 'In what bracket does Aperture Tag reside?', 'What domain does  Aperture Tag fit within?']",117290,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.5, 0, 0, 0, 0.36363636363636365, 0, 0]","[0.19423409760860363, 0.2030269266521117, 0.6429386640507415, 0.5722433397797531, 0.42687414313048555, 0.44469474377406, 0.3181834617815568, 0.29909899336390966, 0.3088256092696763, 0.15932551214423865]","[0.13691616, 0.10274948, 0.018820826, 0.01879042, 0.14648013, 0.1027781, 0.3110733, 0.077629425, 0.20874274, 0.34084132]"
1129,The Script,genre,pop rock,1349525,91,1479426,[],"[""pop\/rock"",""pop-rock""]",http://www.wikidata.org/entity/Q459585,http://www.wikidata.org/entity/Q484641,The Script,Pop rock,32067,85003,What genre is The Script?,"[""pop rock"", ""pop/rock"", ""pop-rock""]","['What category does The Script belong to?', 'What kind of classification does The Script fall under?', 'What type does The Script fall under?', 'What group does The Script fall under?', 'What kind does The Script fall under?', 'What class does The Script fall under?', 'What style can The Script be categorized into?', 'Which division does The Script come under?', 'In what bracket does The Script reside?', 'What domain does  The Script fit within?']",117070,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.4444444444444445, 0.4444444444444445, 0.5, 0.5, 0.5, 0.5, 0.5, 0.4444444444444445, 0.5]","[0.1293790799783102, 0.3883462600164449, 0.4107525721702019, 0.5353839223996175, 0.7517709921688562, 0.0806984946219697, 0.7040558073964414, 0.15926971385590594, 0.5126401538658255, 0.0]","[0.6974895, 0.023330575, 0.029099904, 0.010541435, 0.0037501499, 0.7905303, 0.025023172, 0.39731437, 0.033929966, 1.0]"
2103,Severity,genre,first-person shooter,2555159,91,623607,[],"[""fps"",""first person shooter video games"",""first-person shooter video game"",""FPS"",""FPS game"",""FPS video game"",""first-person shooter game""]",http://www.wikidata.org/entity/Q7457909,http://www.wikidata.org/entity/Q185029,Severity (video game),First-person shooter,147,116620,What genre is Severity?,"[""first-person shooter"", ""fps"", ""first person shooter video games"", ""first-person shooter video game"", ""FPS"", ""FPS game"", ""FPS video game"", ""first-person shooter game""]","['What category does Severity belong to?', 'What kind of classification does Severity fall under?', 'What type does Severity fall under?', 'What group does Severity fall under?', 'What kind does Severity fall under?', 'What class does Severity fall under?', 'What style can Severity be categorized into?', 'Which division does Severity come under?', 'In what bracket does Severity reside?', 'What domain does  Severity fit within?']",116767,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5518556240435795, 0.26397429173987025, 0.304871800634144, 0.10772251824466855, 0.45965009541559154, 0.17697427482755576, 0.5403297393850075, 0.15926971385590594, 0.31674193459464384, 0.596877414993416]","[0.083923236, 0.17109382, 0.043726154, 0.70253, 0.005880045, 0.21852718, 0.0069941557, 0.39731437, 0.0077486685, 0.011849369]"
1235,Faster,genre,action film,1936759,91,645780,[],"[""action movie"",""film action"",""movie action"",""action""]",http://www.wikidata.org/entity/Q576242,http://www.wikidata.org/entity/Q188473,Faster (2010 film),Action film,16272,99831,What genre is Faster?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]","['What category does Faster belong to?', 'What kind of classification does Faster fall under?', 'What type does Faster fall under?', 'What group does Faster fall under?', 'What kind does Faster fall under?', 'What class does Faster fall under?', 'What style can Faster be categorized into?', 'Which division does Faster come under?', 'In what bracket does Faster reside?', 'What domain does  Faster fit within?']",116103,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",,"[1.0, 1.0, 0, 0, 1.0, 0, 1.0, 0.5714285714285715, 1.0, 1.0]","[0.08538650050734453, 0.0, 0.485507901586131, 0.46080318555681626, 0.11299638664540103, 0.23311021724862277, 0.15159231754507563, 0.5094171354472594, 0.0, 0.0]","[0.801264, 1.0, 0.0620133, 0.053223424, 0.6833507, 0.19085008, 0.6363678, 0.0018829302, 1.0, 1.0]"
1474,Don,genre,action film,135274,91,645780,[],"[""action movie"",""film action"",""movie action"",""action""]",http://www.wikidata.org/entity/Q1238847,http://www.wikidata.org/entity/Q188473,Don (1978 film),Action film,16230,99831,What genre is Don?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]","['What category does Don belong to?', 'What kind of classification does Don fall under?', 'What type does Don fall under?', 'What group does Don fall under?', 'What kind does Don fall under?', 'What class does Don fall under?', 'What style can Don be categorized into?', 'Which division does Don come under?', 'In what bracket does Don reside?', 'What domain does  Don fit within?']",116061,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",,"[0, 1.0, 0.25, 0, 0.2857142857142857, 1.0, 0, 0, 0, 0]","[0.0, 0.11317640844384022, 0.37172137468167454, 0.5859588375185407, 0.6960700220279947, 0.21191541540827702, 0.3806435867683391, 0.516828766660816, 0.12982219187758778, 0.0]","[1.0, 0.73827016, 0.14933671, 0.0017699029, 0.013220844, 0.20172024, 0.03780601, 0.15506268, 0.61508787, 1.0]"
2597,Kick,genre,action film,2137137,91,645780,[],"[""action movie"",""film action"",""movie action"",""action""]",http://www.wikidata.org/entity/Q6404200,http://www.wikidata.org/entity/Q188473,Kick (2014 film),Action film,16131,99831,What genre is Kick?,"[""action film"", ""action movie"", ""film action"", ""movie action"", ""action""]","['What category does Kick belong to?', 'What kind of classification does Kick fall under?', 'What type does Kick fall under?', 'What group does Kick fall under?', 'What kind does Kick fall under?', 'What class does Kick fall under?', 'What style can Kick be categorized into?', 'Which division does Kick come under?', 'In what bracket does Kick reside?', 'What domain does  Kick fit within?']",115962,"[1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",,"[1.0, 1.0, 1.0, 0, 0, 1.0, 0, 0, 1.0, 0]","[0.09704478633356098, 0.05952271703191208, 0.10645473673394504, 0.2780884209695023, 0.13930805045439473, 0.16776885280333334, 0.4811369680253069, 0.7597861088284747, 0.0, 0.6874945132258903]","[0.7737162, 0.85129434, 0.7070202, 0.3255418, 0.66614276, 0.58580893, 0.018643659, 0.010768857, 1.0, 0.0036232143]"
2532,The Awakening,genre,horror film,838750,91,703275,"[""Awakening""]","[""horror movie""]",http://www.wikidata.org/entity/Q2474154,http://www.wikidata.org/entity/Q200092,The Awakening (2011 film),Horror film,24807,90942,What genre is The Awakening?,"[""horror film"", ""horror movie""]","['What category does The Awakening belong to?', 'What kind of classification does The Awakening fall under?', 'What type does The Awakening fall under?', 'What group does The Awakening fall under?', 'What kind does The Awakening fall under?', 'What class does The Awakening fall under?', 'What style can The Awakening be categorized into?', 'Which division does The Awakening come under?', 'In what bracket does The Awakening reside?', 'What domain does  The Awakening fit within?']",115749,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6310951294137973, 0.5461147733153571, 0.026270123803587807, 0.7247900641851579, 0.6407014590136203, 0.5044816228632187, 0.13339166098665073, 0.306366629269377, 0.4238749492815865, 0.2943498125709071]","[0.011120911, 0.01509312, 0.93751675, 0.036964152, 0.036309298, 0.052412443, 0.68506765, 0.10656702, 0.13186452, 0.056519806]"
