Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1748,One Voice,genre,rhythm and blues,2373834,91,1350191,[],"[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q7093335,http://www.wikidata.org/entity/Q45981,One Voice (girl group),Rhythm and blues,521,60774,What genre is One Voice?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]","['What category does One Voice belong to?', 'What kind of classification does One Voice fall under?', 'What type does One Voice fall under?', 'What group does One Voice fall under?', 'What kind does One Voice fall under?', 'What class does One Voice fall under?', 'What style can One Voice be categorized into?', 'Which division does One Voice come under?', 'In what bracket does One Voice reside?', 'What domain does  One Voice fit within?']",61295,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.36330174590227515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 0.006051757, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2515,A Mother,genre,short story,1259429,91,1513338,[],"[""tale"",""pripovijetka""]",http://www.wikidata.org/entity/Q4004280,http://www.wikidata.org/entity/Q49084,A Mother,Short story,809,60371,What genre is A Mother?,"[""short story"", ""tale"", ""pripovijetka""]","['What category does A Mother belong to?', 'What kind of classification does A Mother fall under?', 'What type does A Mother fall under?', 'What group does A Mother fall under?', 'What kind does A Mother fall under?', 'What class does A Mother fall under?', 'What style can A Mother be categorized into?', 'Which division does A Mother come under?', 'In what bracket does A Mother reside?', 'What domain does  A Mother fit within?']",61180,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.1414305322441502, 0.05261468345101865, 0.6410671750455479, 0.13015454689644246, 0.1529488019297001, 0.2924555911830776, 0.37444031488511625, 0.20090504564346287, 0.12035268668783955, 0.13879436674755757]","[0.6703442, 0.87000954, 0.010776665, 0.6839205, 0.48047864, 0.19929375, 0.0070908917, 0.48903313, 0.7214954, 0.6766175]"
2502,Being There,genre,comedy-drama,2908847,91,2852854,[],"[""dramedy"",""comedic drama"",""tragicomedy"",""seriocomedy"",""comedy drama"",""dramatic comedy"",""Comedy-drama, dramedy""]",http://www.wikidata.org/entity/Q945074,http://www.wikidata.org/entity/Q859369,Being There,Comedy-drama,24334,36819,What genre is Being There?,"[""comedy-drama"", ""dramedy"", ""comedic drama"", ""tragicomedy"", ""seriocomedy"", ""comedy drama"", ""dramatic comedy"", ""Comedy-drama, dramedy""]","['What category does Being There belong to?', 'What kind of classification does Being There fall under?', 'What type does Being There fall under?', 'What group does Being There fall under?', 'What kind does Being There fall under?', 'What class does Being There fall under?', 'What style can Being There be categorized into?', 'Which division does Being There come under?', 'In what bracket does Being There reside?', 'What domain does  Being There fit within?']",61153,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.5, 0.5, 0, 0.3333333333333333, 0.5, 0, 0.5, 0.5, 0.5]","[0.11117949543869177, 0.0, 0.14014123837218587, 0.40881902747642357, 0.8196077424230255, 0.19249757944148926, 0.40297912610511283, 0.1413211267000996, 0.14014123837218587, 0.0]","[0.12140757, 1.0, 0.564739, 0.07327689, 0.017804855, 0.20617424, 0.060473017, 0.65416056, 0.564739, 1.0]"
2332,The Other,genre,short story,2668166,91,1513338,"[""El otro""]","[""tale"",""pripovijetka""]",http://www.wikidata.org/entity/Q7755460,http://www.wikidata.org/entity/Q49084,The Other (short story),Short story,777,60371,What genre is The Other?,"[""short story"", ""tale"", ""pripovijetka""]","['What category does The Other belong to?', 'What kind of classification does The Other fall under?', 'What type does The Other fall under?', 'What group does The Other fall under?', 'What kind does The Other fall under?', 'What class does The Other fall under?', 'What style can The Other be categorized into?', 'Which division does The Other come under?', 'In what bracket does The Other reside?', 'What domain does  The Other fit within?']",61148,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.19440915463834826, 0.21832265327483757, 0.1801818618897936, 0.18884960240974852, 0.4247481262969457, 0.7186604585856152, 0.5402754889774519, 0.5384005291254743, 0.6096606352557602, 0.18334540582149067]","[0.18531628, 0.18107665, 0.20502377, 0.14318056, 0.012060784, 0.023186253, 0.008899109, 0.012281069, 0.062819175, 0.36909127]"
1712,Weekend,genre,rhythm and blues,2773401,91,1350191,[],"[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q7979412,http://www.wikidata.org/entity/Q45981,Weekend (Kenny Lattimore album),Rhythm and blues,243,60774,What genre is Weekend?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]","['What category does Weekend belong to?', 'What kind of classification does Weekend fall under?', 'What type does Weekend fall under?', 'What group does Weekend fall under?', 'What kind does Weekend fall under?', 'What class does Weekend fall under?', 'What style can Weekend be categorized into?', 'Which division does Weekend come under?', 'In what bracket does Weekend reside?', 'What domain does  Weekend fit within?']",61017,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0937351508608434, 0.0, 0.2812079503985211, 0.6738260495551275, 0.12944596438147657, 0.4327119810011748, 0.2720064106762088, 0.0, 0.2004179274402086, 0.23710116839346507]","[0.7835384, 1.0, 0.11551948, 0.008630702, 0.16595344, 0.03055594, 0.118563615, 1.0, 0.13515158, 0.11645057]"
2704,The Host,genre,science fiction film,1840103,91,1406377,"[""Host""]","[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q552775,http://www.wikidata.org/entity/Q471839,The Host (2013 film),Science fiction film,18997,41996,What genre is The Host?,"[""thriller"", ""suspense"", ""thriller television program"", ""thriller TV program"", ""thriller television show"", ""thriller TV show"", ""suspense television program"", ""suspense TV program"", ""suspense television show"", ""suspense TV show"", ""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","['What category does The Host belong to?', 'What kind of classification does The Host fall under?', 'What type does The Host fall under?', 'What group does The Host fall under?', 'What kind does The Host fall under?', 'What class does The Host fall under?', 'What style can The Host be categorized into?', 'Which division does The Host come under?', 'In what bracket does The Host reside?', 'What domain does  The Host fit within?']",60993,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0, 0.25, 0, 0.25, 0.5, 0, 0, 0.5, 0]","[0.2192927449140582, 0.36013170133534644, 0.4502856595263871, 0.4712847115460852, 0.4704835257745415, 0.20222595104021843, 0.2695027805922945, 0.3604136260478555, 0.15644480628556992, 0.2584651055288698]","[0.40373123, 0.1260693, 0.08961527, 0.01804244, 0.07565153, 0.19563453, 0.03618279, 0.012265115, 0.44542226, 0.023798404]"
2424,Thinking of You,genre,rhythm and blues,2681193,91,1350191,[],"[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q7784607,http://www.wikidata.org/entity/Q45981,"Thinking of You (Earth, Wind & Fire song)",Rhythm and blues,199,60774,What genre is Thinking of You?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]","['What category does Thinking of You belong to?', 'What kind of classification does Thinking of You fall under?', 'What type does Thinking of You fall under?', 'What group does Thinking of You fall under?', 'What kind does Thinking of You fall under?', 'What class does Thinking of You fall under?', 'What style can Thinking of You be categorized into?', 'Which division does Thinking of You come under?', 'In what bracket does Thinking of You reside?', 'What domain does  Thinking of You fit within?']",60973,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.271915123188467, 0.3283665118895547, 0.0, 0.0, 0.0, 0.08948046461418789, 0.0, 0.0, 0.0]","[1.0, 0.124375775, 0.05466027, 1.0, 1.0, 1.0, 0.7634837, 1.0, 1.0, 1.0]"
2476,Grace,genre,short story,1225043,91,1513338,[],"[""tale"",""pripovijetka""]",http://www.wikidata.org/entity/Q3822670,http://www.wikidata.org/entity/Q49084,Grace (short story),Short story,595,60371,What genre is Grace?,"[""short story"", ""tale"", ""pripovijetka""]","['What category does Grace belong to?', 'What kind of classification does Grace fall under?', 'What type does Grace fall under?', 'What group does Grace fall under?', 'What kind does Grace fall under?', 'What class does Grace fall under?', 'What style can Grace be categorized into?', 'Which division does Grace come under?', 'In what bracket does Grace reside?', 'What domain does  Grace fit within?']",60966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5757297125649727, 0.4125858912719908, 0.024468691570694867, 0.4012149835041974, 0.5028431773401679, 0.15854033301922685, 0.6957739075956694, 0.2710286458332572, 0.4681213392969495, 0.0]","[0.05308272, 0.07676821, 0.94193965, 0.13429737, 0.020062309, 0.41441786, 0.012753592, 0.11847455, 0.044657797, 1.0]"
2521,Shion,genre,rhythm and blues,1995083,91,1350191,[],"[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q5964435,http://www.wikidata.org/entity/Q45981,Shion (singer),Rhythm and blues,176,60774,What genre is Shion?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]","['What category does Shion belong to?', 'What kind of classification does Shion fall under?', 'What type does Shion fall under?', 'What group does Shion fall under?', 'What kind does Shion fall under?', 'What class does Shion fall under?', 'What style can Shion be categorized into?', 'Which division does Shion come under?', 'In what bracket does Shion reside?', 'What domain does  Shion fit within?']",60950,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4914283192759495, 0.38929954386817167, 0.440254617592263, 0.31310896264711374, 0.5643483811798183, 0.5837150138515569, 0.5669318082665415, 0.5135945588930058, 0.25015948625743256, 0.4508998420486575]","[0.03575078, 0.15845345, 0.037283503, 0.17226273, 0.07006293, 0.013450255, 0.014714699, 0.09479925, 0.023870926, 0.16437355]"
1518,Money,genre,rhythm and blues,2303712,91,1350191,[],"[""R&B"",""RnB"",""RNB"",""R and B"",""R & B""]",http://www.wikidata.org/entity/Q6899092,http://www.wikidata.org/entity/Q45981,Money (Jamelia song),Rhythm and blues,163,60774,What genre is Money?,"[""rhythm and blues"", ""R&B"", ""RnB"", ""RNB"", ""R and B"", ""R & B""]","['What category does Money belong to?', 'What kind of classification does Money fall under?', 'What type does Money fall under?', 'What group does Money fall under?', 'What kind does Money fall under?', 'What class does Money fall under?', 'What style can Money be categorized into?', 'Which division does Money come under?', 'In what bracket does Money reside?', 'What domain does  Money fit within?']",60937,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.17328732221604215, 0.0, 0.0, 0.132536079846429, 0.2967541803699882, 0.1717006433439732, 0.5500234582703437, 0.0, 0.4984864274140631, 0.4156801549116612]","[0.16719094, 1.0, 1.0, 0.6026857, 0.0009026853, 0.2034849, 0.0009947262, 1.0, 0.039301038, 0.06024509]"
