Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1439,In the Dark,genre,reggae,501793,91,2932736,[],"[""reggae music""]",http://www.wikidata.org/entity/Q16996769,http://www.wikidata.org/entity/Q9794,In the Dark (Toots & the Maytals album),Reggae,700,47326,What genre is In the Dark?,"[""reggae"", ""reggae music""]","['What category does In the Dark belong to?', 'What kind of classification does In the Dark fall under?', 'What type does In the Dark fall under?', 'What group does In the Dark fall under?', 'What kind does In the Dark fall under?', 'What class does In the Dark fall under?', 'What style can In the Dark be categorized into?', 'Which division does In the Dark come under?', 'In what bracket does In the Dark reside?', 'What domain does  In the Dark fit within?']",48026,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.12437214360781026, 0.490346236218216, 0.4403086814479325, 0.40288107843143955, 0.1550322323914373, 0.2769224099546488, 0.33984205118303507, 0.361615455786771, 0.5293243251766742, 0.43719106332863195]","[0.15203223, 0.025523549, 0.0052196058, 0.016328, 0.46101674, 0.3971667, 0.11171597, 0.09274748, 0.097515464, 0.090278774]"
1168,Me and My Friend,genre,sitcom,2269467,91,509702,[],"[""situational comedy"",""situation comedy""]",http://www.wikidata.org/entity/Q6803053,http://www.wikidata.org/entity/Q170238,Me and My Friend,Sitcom,66,47889,What genre is Me and My Friend?,"[""sitcom"", ""situational comedy"", ""situation comedy""]","['What category does Me and My Friend belong to?', 'What kind of classification does Me and My Friend fall under?', 'What type does Me and My Friend fall under?', 'What group does Me and My Friend fall under?', 'What kind does Me and My Friend fall under?', 'What class does Me and My Friend fall under?', 'What style can Me and My Friend be categorized into?', 'Which division does Me and My Friend come under?', 'In what bracket does Me and My Friend reside?', 'What domain does  Me and My Friend fit within?']",47955,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.26553040676168504, 0.42447624692236563, 0.5536008767769905, 0.13666829803672495, 0.1777353703266662, 0.4802682517777171, 0.42808673579088197, 0.07097775942021788, 0.11385105902211448, 0.2929830391720828]","[0.087994, 0.13683644, 0.023345659, 0.18872227, 0.23985331, 0.008129795, 0.17862643, 0.8191229, 0.12707391, 0.27594775]"
2168,U Brown,genre,reggae,1159718,91,2932736,"[""Huford Brown""]","[""reggae music""]",http://www.wikidata.org/entity/Q3547582,http://www.wikidata.org/entity/Q9794,U Brown,Reggae,527,47326,What genre is U Brown?,"[""reggae"", ""reggae music""]","['What category does U Brown belong to?', 'What kind of classification does U Brown fall under?', 'What type does U Brown fall under?', 'What group does U Brown fall under?', 'What kind does U Brown fall under?', 'What class does U Brown fall under?', 'What style can U Brown be categorized into?', 'Which division does U Brown come under?', 'In what bracket does U Brown reside?', 'What domain does  U Brown fit within?']",47853,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",,"[0.2857142857142857, 0.33333333333333337, 0.33333333333333337, 0.4, 0.33333333333333337, 0, 0, 0, 0.33333333333333337, 1.0]","[0.42824433920884236, 0.2967976780625212, 0.24305804398818204, 0.5256992357836033, 0.21327619018205535, 0.47135971729171194, 0.5390015169760476, 0.6342970879104189, 0.5864455730046634, 0.14094204561887863]","[0.0105824405, 0.3917441, 0.47592127, 0.03333323, 0.51880854, 0.002164656, 0.05733794, 0.0007927458, 0.009325982, 0.204417]"
2054,Foxy Brown,genre,reggae,238646,91,2932736,"[""Jennifer Esmerelda Hylton""]","[""reggae music""]",http://www.wikidata.org/entity/Q1440237,http://www.wikidata.org/entity/Q9794,Foxy Brown (singer),Reggae,519,47326,What genre is Foxy Brown?,"[""reggae"", ""reggae music""]","['What category does Foxy Brown belong to?', 'What kind of classification does Foxy Brown fall under?', 'What type does Foxy Brown fall under?', 'What group does Foxy Brown fall under?', 'What kind does Foxy Brown fall under?', 'What class does Foxy Brown fall under?', 'What style can Foxy Brown be categorized into?', 'Which division does Foxy Brown come under?', 'In what bracket does Foxy Brown reside?', 'What domain does  Foxy Brown fit within?']",47845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.4566830528359984, 0.0, 0.33103114433214864, 0.0, 0.0, 0.05952260843990755, 0.07232623216305288, 0.0, 0.0]","[1.0, 0.11932464, 1.0, 0.3252206, 1.0, 1.0, 0.85129464, 0.81523246, 1.0, 1.0]"
1960,Pressure,genre,reggae,442407,91,2932736,"[""Pressure Buss Pipe""]","[""reggae music""]",http://www.wikidata.org/entity/Q1667576,http://www.wikidata.org/entity/Q9794,Pressure (reggae musician),Reggae,504,47326,What genre is Pressure?,"[""reggae"", ""reggae music""]","['What category does Pressure belong to?', 'What kind of classification does Pressure fall under?', 'What type does Pressure fall under?', 'What group does Pressure fall under?', 'What kind does Pressure fall under?', 'What class does Pressure fall under?', 'What style can Pressure be categorized into?', 'Which division does Pressure come under?', 'In what bracket does Pressure reside?', 'What domain does  Pressure fit within?']",47830,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5546712626661849, 0.15366460981252741, 0.33340180475677417, 0.6098959635131255, 0.45748312985313777, 0.23174625284205508, 0.4135138991154894, 0.06832434069362919, 0.5882171806890332, 0.4840235851880803]","[0.031010987, 0.27099463, 0.26576343, 0.00039034325, 0.033911303, 0.50283, 0.020372031, 0.8267117, 0.010517355, 0.06887362]"
1765,Root,genre,black metal,1144762,91,172721,[],"[""Black Metal""]",http://www.wikidata.org/entity/Q3499184,http://www.wikidata.org/entity/Q132438,Root (band),Black metal,743,47046,What genre is Root?,"[""black metal"", ""Black Metal""]","['What category does Root belong to?', 'What kind of classification does Root fall under?', 'What type does Root fall under?', 'What group does Root fall under?', 'What kind does Root fall under?', 'What class does Root fall under?', 'What style can Root be categorized into?', 'Which division does Root come under?', 'In what bracket does Root reside?', 'What domain does  Root fit within?']",47789,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4879707463168315, 0.382651456388007, 0.13550375753342095, 0.6443671323595609, 0.3442416849487731, 0.37259446802122315, 0.8434768539121289, 0.38182955916785, 0.5932639558735253, 0.5129834459898871]","[0.09764965, 0.04986508, 0.1847675, 0.0037683407, 0.17191426, 0.13628699, 0.00080051617, 0.22333258, 0.011127881, 0.08133171]"
1581,Epic,genre,fantasy film,907111,91,335922,[],"[""fantasy movie""]",http://www.wikidata.org/entity/Q2700629,http://www.wikidata.org/entity/Q157394,Epic (2013 film),Fantasy film,21423,26332,What genre is Epic?,"[""fantasy film"", ""fantasy movie""]","['What category does Epic belong to?', 'What kind of classification does Epic fall under?', 'What type does Epic fall under?', 'What group does Epic fall under?', 'What kind does Epic fall under?', 'What class does Epic fall under?', 'What style can Epic be categorized into?', 'Which division does Epic come under?', 'In what bracket does Epic reside?', 'What domain does  Epic fit within?']",47755,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.28571428571428575, 0.6666666666666666, 0.5, 0, 0.28571428571428575, 0.28571428571428575, 0, 0.5, 0.28571428571428575, 0.28571428571428575]","[0.3742207520855547, 0.11783672172868749, 0.5822514763797811, 0.5419823561827586, 0.28330574486691273, 0.23797276351182267, 0.3434517733099275, 0.1329592938942847, 0.47205223172732186, 0.5178353217181529]","[0.119968265, 0.1359954, 0.0020459432, 0.012857997, 0.41120827, 0.4796799, 0.30803233, 0.17653053, 0.11527533, 0.00116219]"
1424,Diabolis Interium,genre,black metal,2878692,91,172721,[],"[""Black Metal""]",http://www.wikidata.org/entity/Q904900,http://www.wikidata.org/entity/Q132438,Diabolis Interium,Black metal,654,47046,What genre is Diabolis Interium?,"[""black metal"", ""Black Metal""]","['What category does Diabolis Interium belong to?', 'What kind of classification does Diabolis Interium fall under?', 'What type does Diabolis Interium fall under?', 'What group does Diabolis Interium fall under?', 'What kind does Diabolis Interium fall under?', 'What class does Diabolis Interium fall under?', 'What style can Diabolis Interium be categorized into?', 'Which division does Diabolis Interium come under?', 'In what bracket does Diabolis Interium reside?', 'What domain does  Diabolis Interium fit within?']",47700,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",,"[0.25, 0.8, 1.0, 1.0, 1.0, 0.5, 0.8, 0.4444444444444445, 1.0, 0.28571428571428575]","[0.6785961920063099, 0.04631309758358211, 0.0, 0.0, 0.0, 0.14623256601066265, 0.10786880216691458, 0.5883729824590263, 0.0, 0.5277531823480767]","[0.011168866, 0.88668245, 1.0, 1.0, 1.0, 0.2272408, 0.75028235, 0.011827585, 1.0, 0.012538204]"
1728,Danny Ray,genre,reggae,1676552,91,2932736,[],"[""reggae music""]",http://www.wikidata.org/entity/Q5220762,http://www.wikidata.org/entity/Q9794,Danny Ray (singer),Reggae,322,47326,What genre is Danny Ray?,"[""reggae"", ""reggae music""]","['What category does Danny Ray belong to?', 'What kind of classification does Danny Ray fall under?', 'What type does Danny Ray fall under?', 'What group does Danny Ray fall under?', 'What kind does Danny Ray fall under?', 'What class does Danny Ray fall under?', 'What style can Danny Ray be categorized into?', 'Which division does Danny Ray come under?', 'In what bracket does Danny Ray reside?', 'What domain does  Danny Ray fit within?']",47648,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5]","[0.5852029958637591, 0.10850317621916951, 0.3798870187933498, 0.4124207695008526, 0.5375718578783524, 0.4843358148169686, 0.1198144215701569, 0.1442675384973832, 0.6028397074339683, 0.06445735377821177]","[0.04431468, 0.11596071, 0.27090314, 0.025445769, 0.0001322341, 0.03607461, 0.14065066, 0.21822488, 0.077627234, 0.83761996]"
1762,The Opposition,genre,post-punk,2683171,91,2002771,[],"[""new musick"",""Post-Punk""]",http://www.wikidata.org/entity/Q778826,http://www.wikidata.org/entity/Q598929,The Opposition (band),Post-punk,339,47300,What genre is The Opposition?,"[""post-punk"", ""new musick"", ""Post-Punk""]","['What category does The Opposition belong to?', 'What kind of classification does The Opposition fall under?', 'What type does The Opposition fall under?', 'What group does The Opposition fall under?', 'What kind does The Opposition fall under?', 'What class does The Opposition fall under?', 'What style can The Opposition be categorized into?', 'Which division does The Opposition come under?', 'In what bracket does The Opposition reside?', 'What domain does  The Opposition fit within?']",47639,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.3657982557406014, 0.4134831116447295, 0.8144138911549863, 0.3910025570738033, 0.583531333253495, 0.5581767462502617, 0.1288213363247946, 0.8360150245396794, 0.10835046525964945, 0.543454050583969]","[0.25068954, 0.13189097, 0.007349373, 0.06858238, 0.003994238, 0.06029154, 0.16415893, 0.00037638744, 0.7002895, 0.012923724]"
