Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
2703,Earthbound,genre,science fiction film,1736981,91,1406377,[],"[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q5327195,http://www.wikidata.org/entity/Q471839,Earthbound (1981 film),Science fiction film,460,41996,What genre is Earthbound?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","['What category does Earthbound belong to?', 'What kind of classification does Earthbound fall under?', 'What type does Earthbound fall under?', 'What group does Earthbound fall under?', 'What kind does Earthbound fall under?', 'What class does Earthbound fall under?', 'What style can Earthbound be categorized into?', 'Which division does Earthbound come under?', 'In what bracket does Earthbound reside?', 'What domain does  Earthbound fit within?']",42456,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.3829769073142022, 0.5158953834377268, 0.435916689918288, 0.3572618170887624, 0.4393770085708021, 0.33669598230913717, 0.41096361682502136, 0.29513520426451334, 0.13550375753342095, 0.3939412310349475]","[0.28418463, 0.060777906, 0.09645568, 0.0030698632, 0.07710924, 0.1512149, 0.04267417, 0.3459021, 0.1847675, 0.12568952]"
1426,Prototype,genre,science fiction film,2446274,91,1406377,"[""Prototype X29A""]","[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q7252165,http://www.wikidata.org/entity/Q471839,Prototype (1992 film),Science fiction film,449,41996,What genre is Prototype?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","['What category does Prototype belong to?', 'What kind of classification does Prototype fall under?', 'What type does Prototype fall under?', 'What group does Prototype fall under?', 'What kind does Prototype fall under?', 'What class does Prototype fall under?', 'What style can Prototype be categorized into?', 'Which division does Prototype come under?', 'In what bracket does Prototype reside?', 'What domain does  Prototype fit within?']",42445,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0.33333333333333337, 0, 0, 0, 0.33333333333333337, 0, 0, 0.33333333333333337]","[0.5634558404868942, 0.6731158196105763, 0.2982307759587658, 0.13466195520875315, 0.3128762649589988, 0.3177698117842775, 0.33026125594047057, 0.7507189210860038, 0.30168607523306623, 0.5651781865430764]","[0.07643006, 0.029115144, 0.3088326, 0.18198347, 0.3690648, 0.33793622, 0.24077125, 0.044176444, 0.09176122, 0.0055786627]"
2310,Gold,genre,science fiction film,2830078,91,1406377,[],"[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q820645,http://www.wikidata.org/entity/Q471839,Gold (1934 film),Science fiction film,428,41996,What genre is Gold?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","['What category does Gold belong to?', 'What kind of classification does Gold fall under?', 'What type does Gold fall under?', 'What group does Gold fall under?', 'What kind does Gold fall under?', 'What class does Gold fall under?', 'What style can Gold be categorized into?', 'Which division does Gold come under?', 'In what bracket does Gold reside?', 'What domain does  Gold fit within?']",42424,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.614408275241624, 0.5065742640604392, 0.5566048655235205, 0.2507783142547242, 0.45526509008441474, 0.0, 0.43396831477352205, 0.14881539104468325, 0.4372433598538822, 0.33892295634541014]","[0.011099799, 0.0066533913, 0.013315072, 0.074795835, 0.024213862, 1.0, 0.1752943, 0.2403569, 0.032084715, 0.0031277952]"
1326,The Shadow,genre,superhero film,317403,91,309146,"[""Shadow""]","[""Superhero movie"",""Superhero motion picture""]",http://www.wikidata.org/entity/Q1546938,http://www.wikidata.org/entity/Q1535153,The Shadow (1994 film),Superhero film,14254,28155,What genre is The Shadow?,"[""superhero film"", ""Superhero movie"", ""Superhero motion picture""]","['What category does The Shadow belong to?', 'What kind of classification does The Shadow fall under?', 'What type does The Shadow fall under?', 'What group does The Shadow fall under?', 'What kind does The Shadow fall under?', 'What class does The Shadow fall under?', 'What style can The Shadow be categorized into?', 'Which division does The Shadow come under?', 'In what bracket does The Shadow reside?', 'What domain does  The Shadow fit within?']",42409,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",,"[0, 0, 0, 0.4, 0, 0, 0, 0, 1.0, 0]","[0.4694490235043181, 0.5283283469921862, 0.4055017340849344, 0.5366969312170858, 0.4087497298014981, 0.2579816376093764, 0.4968471267793719, 0.5195498433185233, 0.08799330319782984, 0.3792431795133868]","[0.050804507, 0.0028910688, 0.1618404, 0.028103853, 0.18240865, 0.38248095, 0.11465581, 0.039167304, 0.76815414, 0.2874923]"
1878,Waveform Audio File Format,genre,audio file format,755912,91,2277761,"["".wave"","".wav"",""WAVE"",""Microsoft WAVE"",""WAV"",""WAV format""]","[""digital audio format""]",http://www.wikidata.org/entity/Q217570,http://www.wikidata.org/entity/Q682626,WAV,Audio file format,22382,20020,What genre is Waveform Audio File Format?,"[""audio file format"", ""digital audio format""]","['What category does Waveform Audio File Format belong to?', 'What kind of classification does Waveform Audio File Format fall under?', 'What type does Waveform Audio File Format fall under?', 'What group does Waveform Audio File Format fall under?', 'What kind does Waveform Audio File Format fall under?', 'What class does Waveform Audio File Format fall under?', 'What style can Waveform Audio File Format be categorized into?', 'Which division does Waveform Audio File Format come under?', 'In what bracket does Waveform Audio File Format reside?', 'What domain does  Waveform Audio File Format fit within?']",42402,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",,"[1.0, 1.0, 0.6, 0.6, 0.6, 0.6666666666666666, 0.6666666666666666, 0.4444444444444444, 0.6666666666666666, 0.7499999999999999]","[0.15433021369559183, 0.1522312065596477, 0.35801895665655165, 0.2996170372445507, 0.36486340865979294, 0.48908792961699876, 0.500783880346177, 0.3545503690486589, 0.6357946438905128, 0.545785487720116]","[0.27616942, 0.2608283, 0.2947799, 0.3556494, 0.3014202, 0.058191936, 0.05729444, 0.21899834, 0.038051073, 0.0038496319]"
1680,Mars,genre,science fiction film,1294701,91,1406377,[],"[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q4282423,http://www.wikidata.org/entity/Q471839,Mars (1968 film),Science fiction film,78,41996,What genre is Mars?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","['What category does Mars belong to?', 'What kind of classification does Mars fall under?', 'What type does Mars fall under?', 'What group does Mars fall under?', 'What kind does Mars fall under?', 'What class does Mars fall under?', 'What style can Mars be categorized into?', 'Which division does Mars come under?', 'In what bracket does Mars reside?', 'What domain does  Mars fit within?']",42074,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0.33333333333333337, 0, 0, 0, 0, 0]","[0.6067073095395127, 0.7097738915140318, 0.14324777024980226, 0.7172098333430044, 0.44483691343799736, 0.684602952125682, 0.3185018403977597, 0.21496446679087797, 0.5271995452817897, 0.4405741307094036]","[0.07037709, 0.017887041, 0.2138145, 0.011826407, 0.0074344026, 0.00036078892, 0.14777738, 0.2542063, 0.015318248, 0.16053382]"
2331,The Toy,genre,comedy film,116249,91,336148,"[""Toy""]","[""comedy movie""]",http://www.wikidata.org/entity/Q1197013,http://www.wikidata.org/entity/Q157443,The Toy (1982 film),Comedy film,5148,36816,What genre is The Toy?,"[""comedy film"", ""comedy movie""]","['What category does The Toy belong to?', 'What kind of classification does The Toy fall under?', 'What type does The Toy fall under?', 'What group does The Toy fall under?', 'What kind does The Toy fall under?', 'What class does The Toy fall under?', 'What style can The Toy be categorized into?', 'Which division does The Toy come under?', 'In what bracket does The Toy reside?', 'What domain does  The Toy fit within?']",41964,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",,"[0, 0.5, 1.0, 1.0, 0.5, 0.5, 0, 0.5, 0, 0]","[0.25479479607561306, 0.0, 0.14319182833549807, 0.09854322857754312, 0.0, 0.0, 0.3534749722783783, 0.13992476923273608, 0.12819373543568005, 0.14675863495504748]","[0.29311392, 1.0, 0.5477481, 0.73411953, 1.0, 1.0, 0.1792803, 0.56589913, 0.16238002, 0.52601844]"
2338,Jail,genre,reality television,2032814,91,606038,[],"[""reality TV"",""reality television program"",""reality TV program"",""reality television show"",""television reality program"",""television reality show"",""TV reality program"",""TV reality show""]",http://www.wikidata.org/entity/Q6123566,http://www.wikidata.org/entity/Q182415,Jail (TV series),Reality television,965,40906,What genre is Jail?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]","['What category does Jail belong to?', 'What kind of classification does Jail fall under?', 'What type does Jail fall under?', 'What group does Jail fall under?', 'What kind does Jail fall under?', 'What class does Jail fall under?', 'What style can Jail be categorized into?', 'Which division does Jail come under?', 'In what bracket does Jail reside?', 'What domain does  Jail fit within?']",41871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.15903944567038286, 0.41653701088807277, 0.24344888622638172, 0.26021767941547885, 0.5134402409872936, 0.24605399014269136, 0.5829058433796384, 0.5076527018268429, 0.38236336099123996, 0.12819373543568005]","[0.40356687, 0.032082073, 0.40705818, 0.38343516, 0.05791785, 0.4369018, 0.018172342, 0.14180267, 0.0014167333, 0.16238002]"
2317,Can,genre,Krautrock,506529,91,1057143,"[""Inner Space"",""The Can""]","[""kraut rock"",""kosmische Musik""]",http://www.wikidata.org/entity/Q170132,http://www.wikidata.org/entity/Q320592,Can (band),Krautrock,21119,20752,What genre is Can?,"[""Krautrock"", ""kraut rock"", ""kosmische Musik""]","['What category does Can belong to?', 'What kind of classification does Can fall under?', 'What type does Can fall under?', 'What group does Can fall under?', 'What kind does Can fall under?', 'What class does Can fall under?', 'What style can Can be categorized into?', 'Which division does Can come under?', 'In what bracket does Can reside?', 'What domain does  Can fit within?']",41871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0.28571428571428575, 0]","[0.4654076854079707, 0.5669403313430471, 0.7994822089637474, 0.15547638272570985, 0.4539410993208029, 0.5585065275666942, 0.5604841318225947, 0.15713007828892656, 0.5495894977919465, 0.6211997700705726]","[0.13489309, 0.009856763, 0.0043110894, 0.2859732, 0.14528967, 0.00026223855, 0.08184324, 0.30308545, 0.05960653, 0.074463286]"
2161,On the Lot,genre,reality television,2372716,91,606038,[],"[""reality TV"",""reality television program"",""reality TV program"",""reality television show"",""television reality program"",""television reality show"",""TV reality program"",""TV reality show""]",http://www.wikidata.org/entity/Q7091416,http://www.wikidata.org/entity/Q182415,On the Lot,Reality television,950,40906,What genre is On the Lot?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]","['What category does On the Lot belong to?', 'What kind of classification does On the Lot fall under?', 'What type does On the Lot fall under?', 'What group does On the Lot fall under?', 'What kind does On the Lot fall under?', 'What class does On the Lot fall under?', 'What style can On the Lot be categorized into?', 'Which division does On the Lot come under?', 'In what bracket does On the Lot reside?', 'What domain does  On the Lot fit within?']",41856,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.4444444444444444, 0.5, 0.8, 0.5, 0.4444444444444444, 0.6666666666666666, 0, 0.25, 0.8, 0.22222222222222224]","[0.611431333730512, 0.5506669836606931, 0.22613204438153028, 0.5312308354907068, 0.5831316085926397, 0.23431980468053132, 0.6484902130155815, 0.6837347545085022, 0.27381628824174353, 0.4595971500523488]","[0.10741356, 0.12885247, 0.13084885, 0.14242834, 0.049816668, 0.24860632, 0.0035767958, 0.017397441, 0.05342381, 0.0059901774]"
