Unnamed: 0,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,question,possible_answers,paraphrases,pop,em_scores,start_scores,f1_scores,uncertainty_metric,prob
1120,The Take,genre,documentary film,423176,91,2898005,"[""Take""]","[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q1630461,http://www.wikidata.org/entity/Q93204,The Take (2004 film),Documentary film,711,42565,What genre is The Take?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]","['What category does The Take belong to?', 'What kind of classification does The Take fall under?', 'What type does The Take fall under?', 'What group does The Take fall under?', 'What kind does The Take fall under?', 'What class does The Take fall under?', 'What style can The Take be categorized into?', 'Which division does The Take come under?', 'In what bracket does The Take reside?', 'What domain does  The Take fit within?']",43276,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0.5, 0.5, 0.5, 0, 0.5, 0.5, 0, 0, 0.5, 0]","[0.1374723432502042, 0.020197913299946118, 0.049041156563665096, 0.41173864080615585, 0.1552968608505317, 0.0, 0.7866399219161304, 0.44884451261450725, 0.021712520939562354, 0.4706845126280685]","[0.5786788, 0.9523383, 0.87950903, 0.014623, 0.28435025, 1.0, 0.006735326, 0.16401708, 0.94866425, 0.056726057]"
2368,Beautiful Darling,genre,documentary film,1495616,91,2898005,"[""Beautiful Darling: The Life and Times of Candy Darling, Andy Warhol Superstar""]","[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q4877691,http://www.wikidata.org/entity/Q93204,Beautiful Darling,Documentary film,672,42565,What genre is Beautiful Darling?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]","['What category does Beautiful Darling belong to?', 'What kind of classification does Beautiful Darling fall under?', 'What type does Beautiful Darling fall under?', 'What group does Beautiful Darling fall under?', 'What kind does Beautiful Darling fall under?', 'What class does Beautiful Darling fall under?', 'What style can Beautiful Darling be categorized into?', 'Which division does Beautiful Darling come under?', 'In what bracket does Beautiful Darling reside?', 'What domain does  Beautiful Darling fit within?']",43237,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6291242054612094, 0.34721736882166954, 0.27091418701607817, 0.39797584829168964, 0.2701580285795886, 0.8127676867706639, 0.5033612607841926, 0.6464083453172965, 0.31051646954440726, 0.47191982760473283]","[0.00609962, 0.0008584044, 0.20188397, 0.07997639, 0.26090413, 0.0017572534, 0.040683545, 0.07012308, 0.116708584, 0.06408443]"
1241,A State of Mind,genre,documentary film,989693,91,2898005,"[""A state of mind"",""State of Mind""]","[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q300567,http://www.wikidata.org/entity/Q93204,A State of Mind,Documentary film,613,42565,What genre is A State of Mind?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]","['What category does A State of Mind belong to?', 'What kind of classification does A State of Mind fall under?', 'What type does A State of Mind fall under?', 'What group does A State of Mind fall under?', 'What kind does A State of Mind fall under?', 'What class does A State of Mind fall under?', 'What style can A State of Mind be categorized into?', 'Which division does A State of Mind come under?', 'In what bracket does A State of Mind reside?', 'What domain does  A State of Mind fit within?']",43178,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.5, 0.5, 0, 0, 0, 0, 0.33333333333333337, 0.5, 0.5]","[0.2459362377603599, 0.045321799773763737, 0.15966236372143325, 0.32633162483779843, 0.5275412455522864, 0.5544697313959619, 0.5634695777255507, 0.7835198277709245, 0.0, 0.12844980339076367]","[0.21351627, 0.88927275, 0.35458234, 0.31062648, 0.015228021, 0.026031436, 0.06608764, 0.012307209, 1.0, 0.6970969]"
2188,Motherland,genre,documentary film,2309658,91,2898005,[],"[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q6917535,http://www.wikidata.org/entity/Q93204,Motherland (2010 film),Documentary film,606,42565,What genre is Motherland?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]","['What category does Motherland belong to?', 'What kind of classification does Motherland fall under?', 'What type does Motherland fall under?', 'What group does Motherland fall under?', 'What kind does Motherland fall under?', 'What class does Motherland fall under?', 'What style can Motherland be categorized into?', 'Which division does Motherland come under?', 'In what bracket does Motherland reside?', 'What domain does  Motherland fit within?']",43171,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.507412854761218, 0.12047083676167901, 0.4508140468107612, 0.3504682573604677, 0.5000494407869484, 0.33653141733161324, 0.5966327042615155, 0.12307948640679456, 0.6003971295827453, 0.5597953874337105]","[0.1303042, 0.14223188, 0.017608948, 0.07581582, 0.018932687, 0.31186423, 0.0015972123, 0.14870541, 8.2255865e-05, 0.045964725]"
1221,The Tunnel,genre,science fiction film,2707204,91,1406377,"[""Transatlantic Tunnel"",""Tunnel""]","[""sci-fi film"",""science fiction movie"",""sci-fi movie"",""scifi film"",""scifi movie"",""sci fi film"",""sci fi movie"",""scifi-film"",""scifi""]",http://www.wikidata.org/entity/Q7833578,http://www.wikidata.org/entity/Q471839,The Tunnel (1935 film),Science fiction film,1160,41996,What genre is The Tunnel?,"[""science fiction film"", ""sci-fi film"", ""science fiction movie"", ""sci-fi movie"", ""scifi film"", ""scifi movie"", ""sci fi film"", ""sci fi movie"", ""scifi-film"", ""scifi""]","['What category does The Tunnel belong to?', 'What kind of classification does The Tunnel fall under?', 'What type does The Tunnel fall under?', 'What group does The Tunnel fall under?', 'What kind does The Tunnel fall under?', 'What class does The Tunnel fall under?', 'What style can The Tunnel be categorized into?', 'Which division does The Tunnel come under?', 'In what bracket does The Tunnel reside?', 'What domain does  The Tunnel fit within?']",43156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0.5, 0, 0, 0, 0, 0.5, 0.5]","[0.15868707306072619, 0.15954953755594475, 0.1562184994910403, 0.12074367512603067, 0.5186875978476313, 0.6674860649994568, 0.444013560247599, 0.14897991299796648, 0.15276540952233122, 0.15388170984871097]","[0.32592407, 0.38728508, 0.44810453, 0.1428946, 0.017558716, 0.002040714, 0.097001426, 0.24125084, 0.26447907, 0.4721631]"
1822,Free The Army tour,genre,documentary film,417584,91,2898005,[],"[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q16250554,http://www.wikidata.org/entity/Q93204,FTA Show,Documentary film,586,42565,What genre is Free The Army tour?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]","['What category does Free The Army tour belong to?', 'What kind of classification does Free The Army tour fall under?', 'What type does Free The Army tour fall under?', 'What group does Free The Army tour fall under?', 'What kind does Free The Army tour fall under?', 'What class does Free The Army tour fall under?', 'What style can Free The Army tour be categorized into?', 'Which division does Free The Army tour come under?', 'In what bracket does Free The Army tour reside?', 'What domain does  Free The Army tour fit within?']",43151,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.43835352744053074, 0.5453471129523425, 0.6445850270406119, 0.2968050012343888, 0.41287090329985177, 0.38998445276220367, 0.4496586760450513, 0.5786736118108614, 0.5333655735718944, 0.8649297748617908]","[0.048101854, 0.040598705, 0.06536048, 0.40812394, 0.012309627, 0.21204187, 0.0062826946, 0.026568724, 0.14240284, 0.0012856501]"
2449,The Party,genre,comedy film,1939628,91,336148,"[""Party""]","[""comedy movie""]",http://www.wikidata.org/entity/Q577407,http://www.wikidata.org/entity/Q157443,The Party (1968 film),Comedy film,6335,36816,What genre is The Party?,"[""comedy film"", ""comedy movie""]","['What category does The Party belong to?', 'What kind of classification does The Party fall under?', 'What type does The Party fall under?', 'What group does The Party fall under?', 'What kind does The Party fall under?', 'What class does The Party fall under?', 'What style can The Party be categorized into?', 'Which division does The Party come under?', 'In what bracket does The Party reside?', 'What domain does  The Party fit within?']",43151,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1]",,"[1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.28571428571428575, 0.25, 0.28571428571428575, 1.0, 1.0]","[0.05485041633685678, 0.11197914791972773, 0.08948046461418789, 0.11229535312956362, 0.12761116065728142, 0.5917040930345226, 0.4215654230411991, 0.5808028347064937, 0.04244787316076685, 0.12615564967942713]","[0.8640046, 0.6871164, 0.7634837, 0.6859494, 0.16074981, 0.006524454, 0.18141817, 0.08533007, 0.89673465, 0.6311102]"
1128,This Is the Life,genre,documentary film,2681866,91,2898005,[],"[""documentary movie"",""doc"",""film documentary"",""motion picture documentary"",""documentary"",""factual film""]",http://www.wikidata.org/entity/Q7786049,http://www.wikidata.org/entity/Q93204,This Is the Life (2008 film),Documentary film,559,42565,What genre is This Is the Life?,"[""documentary film"", ""documentary movie"", ""doc"", ""film documentary"", ""motion picture documentary"", ""documentary"", ""factual film""]","['What category does This Is the Life belong to?', 'What kind of classification does This Is the Life fall under?', 'What type does This Is the Life fall under?', 'What group does This Is the Life fall under?', 'What kind does This Is the Life fall under?', 'What class does This Is the Life fall under?', 'What style can This Is the Life be categorized into?', 'Which division does This Is the Life come under?', 'In what bracket does This Is the Life reside?', 'What domain does  This Is the Life fit within?']",43124,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0.5, 0.4, 0, 0.5, 0.5, 0, 0, 0.6666666666666666, 0]","[0.05819615939120837, 0.46805175986955005, 0.4996225178819605, 0.10136107639316418, 0.3425956999592219, 0.2563223064751234, 0.5001410571288311, 0.6853880174441508, 0.13622795990249834, 0.448377642829727]","[0.04239624, 0.051445097, 0.06614571, 0.10242844, 0.044016097, 0.0264112, 0.049917452, 0.034707937, 0.18721232, 0.17093115]"
1608,Ettore Panizza,genre,opera,31146,91,184715,"[""H\u00e9ctor Panizza"",""Hector Panizza"",""Ettore""]","[""lyric drama"",""European opera"",""Western classical opera""]",http://www.wikidata.org/entity/Q1055200,http://www.wikidata.org/entity/Q1344,Ettore Panizza,Opera,290,42825,What genre is Ettore Panizza?,"[""opera"", ""lyric drama"", ""European opera"", ""Western classical opera""]","['What category does Ettore Panizza belong to?', 'What kind of classification does Ettore Panizza fall under?', 'What type does Ettore Panizza fall under?', 'What group does Ettore Panizza fall under?', 'What kind does Ettore Panizza fall under?', 'What class does Ettore Panizza fall under?', 'What style can Ettore Panizza be categorized into?', 'Which division does Ettore Panizza come under?', 'In what bracket does Ettore Panizza reside?', 'What domain does  Ettore Panizza fit within?']",43115,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0.4, 0, 0, 0.4, 0, 0.4]","[0.6547300741567675, 0.13781507504941767, 0.3070840706323732, 0.2774596422299504, 0.0, 0.35941030967802273, 0.27370673935989065, 0.20242950572040264, 0.40376741810238825, 0.0]","[0.039439775, 0.19274196, 0.40086147, 0.4160213, 1.0, 0.30015397, 0.14981179, 0.29809517, 0.20087254, 1.0]"
2500,Artur Lemba,genre,opera,2059540,91,184715,[],"[""lyric drama"",""European opera"",""Western classical opera""]",http://www.wikidata.org/entity/Q619370,http://www.wikidata.org/entity/Q1344,Artur Lemba,Opera,281,42825,What genre is Artur Lemba?,"[""opera"", ""lyric drama"", ""European opera"", ""Western classical opera""]","['What category does Artur Lemba belong to?', 'What kind of classification does Artur Lemba fall under?', 'What type does Artur Lemba fall under?', 'What group does Artur Lemba fall under?', 'What kind does Artur Lemba fall under?', 'What class does Artur Lemba fall under?', 'What style can Artur Lemba be categorized into?', 'Which division does Artur Lemba come under?', 'In what bracket does Artur Lemba reside?', 'What domain does  Artur Lemba fit within?']",43106,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.49546989080454507, 0.767690730140801, 0.4955408589549102, 0.0, 0.533682331824052, 0.2742172026307128, 0.3842443478361439, 0.7635638533090503, 0.5195271163378512, 0.8172582895161434]","[0.17776164, 0.0026158753, 0.023477593, 1.0, 0.023095142, 0.2750138, 0.21957581, 0.013973173, 0.0033351744, 0.0048313667]"
